Id,Name,Received_Amount__c
a0VRg000004UzWnMAK,RV-2344,17510.62
a0VRg000004WG0vMAG,RV-2345,3250
a0VRg000004WJjcMAG,RV-2348,27982.32
a0VRg000004WKSjMAO,RV-2346,3242.76
a0VRg000004WKvlMAG,RV-2347,27733.68
a0VRg000004X7YHMA0,RV-2349,82897.16
a0VRg000004X8nhMAC,RV-2350,210725.8
a0VRg000004XA7xMAG,RV-2351,100000
a0VRg000004XBiLMAW,RV-2352,20000
a0VRg000004XCGDMA4,RV-2353,120039.58
a0VRg000004XFSbMAO,RV-2354,31093
a0VRg000004XFZ3MAO,RV-2355,32550
a0VRg000004XFfVMAW,RV-2356,34415
a0VRg000004XGGbMAO,RV-2357,37000
a0VRg000004XGi1MAG,RV-2358,270500
a0VRg000004XHZFMA4,RV-2359,1186250
a0VRg000004XHfhMAG,RV-2360,1186250
a0VRg000004XvYNMA0,RV-2361,40000
a0VRg000004XxAKMA0,RV-2362,91658
a0VRg000004Xz2PMAS,RV-2363,97700
a0VRg000004Xz5gMAC,RV-2365,30456.16
a0VRg000004XzGvMAK,RV-2364,29060
a0VRg000004Xzs1MAC,RV-2366,140770
a0VRg000004Y0T7MAK,RV-2367,11541.12
a0VRg000004ZccnMAC,RV-2368,1244
a0VRg000004Zd5pMAC,RV-2369,32428.31
a0VRg000004ZdH7MAK,RV-2370,28972.48
a0VRg000004ZdvRMAS,RV-2371,153600
a0VRg000004ZhhJMAS,RV-2372,18250
a0VRg000004aT2oMAE,RV-2374,150100
a0VRg000004aUwXMAU,RV-2373,554316
a0VRg000004aY5hMAE,RV-2375,139700
a0VRg000004bBNEMA2,RV-2376,576000
a0VRg000004blldMAA,RV-2377,99321
a0VRg000004boA1MAI,RV-2378,190470
a0VRg000004bpUIMAY,RV-2381,50000
a0VRg000004bsGuMAI,RV-2380,105000
a0VRg000004bslVMAQ,RV-2379,37000
a0VRg000004btJNMAY,RV-2382,900
a0VRg000004bu2XMAQ,RV-2383,37000
a0VRg000004bx8WMAQ,RV-2384,50000
a0VRg000004bxRpMAI,RV-2385,50000
a0VRg000004bxWfMAI,RV-2386,57540
a0VRg000004ch1dMAA,RV-2387,1263000
a0VRg000004ch9hMAA,RV-2388,95000
a0VRg000004chZVMAY,RV-2389,29262
a0VRg000004chzJMAQ,RV-2390,21898
a0VRg000004ci8zMAA,RV-2391,48975.26
a0VRg000004ciLtMAI,RV-2392,206787
a0VRg000004dcW9MAI,RV-2393,3250
a0VRg000004ddX3MAI,RV-2394,140070
a0VRg000004ddnBMAQ,RV-2395,30400
a0VRg000004de89MAA,RV-2396,57091.2
a0VRg000004dfKLMAY,RV-2397,27859.78
a0VRg000004dgRhMAI,RV-2398,135860
a0VRg000004dhPNMAY,RV-2399,915730
a0VRg000004diQHMAY,RV-2400,136169
a0VRg000004drtNMAQ,RV-2401,29802
a0VRg000004ec7YMAQ,RV-2402,3250
a0VRg000004edzdMAA,RV-2403,40749.22
a0VRg000004eeE9MAI,RV-2404,26835
a0VRg000004eeEAMAY,RV-2406,88713.9
a0VRg000004eendMAA,RV-2405,47207.24
a0VRg000004efDRMAY,RV-2407,47207.24
a0VRg000004eferMAA,RV-2408,176479.5
a0VRg000004ehbpMAA,RV-2409,24500
a0VRg000004ehgfMAA,RV-2410,43500
a0VRg000004fcTeMAI,RV-2416,30159.02
a0VRg000004fdSvMAI,RV-2411,240000
a0VRg000004fe2PMAQ,RV-2412,17000
a0VRg000004feX3MAI,RV-2413,4334500
a0VRg000004fes1MAA,RV-2414,26835
a0VRg000004feyTMAQ,RV-2415,26835
a0VRg000004goe1MAA,RV-2417,10000
a0VRg000004gonhMAA,RV-2418,11000
a0VRg000004gp5RMAQ,RV-2419,150000
a0VRg000004gqHdMAI,RV-2420,114640
a0VRg000004i0y8MAA,RV-2422,112320
a0VRg000004i1CbMAI,RV-2421,47480
a0VRg000004i1qvMAA,RV-2423,161000
a0VRg000004i1u9MAA,RV-2424,161000
a0VRg000004i3MTMAY,RV-2425,50000
a0VRg000004iAHVMA2,RV-2426,38998.9
a0VRg000004iBDZMA2,RV-2427,275200
a0VRg000004iCsqMAE,RV-2428,194800
a0VRg000004iwncMAA,RV-2432,45675
a0VRg000004ixDQMAY,RV-2429,1962736
a0VRg000004izThMAI,RV-2430,21676.51
a0VRg000004j0JJMAY,RV-2431,15400
a0VRg000004j28DMAQ,RV-2433,43811.76
a0VRg000004j2OLMAY,RV-2434,106675.8
a0VRg000004j2xpMAA,RV-2435,72760
a0VRg000004j8K5MAI,RV-2436,14261
a0VRg000004j8VNMAY,RV-2437,495000
a0VRg000004jAk5MAE,RV-2438,23182.8
a0VRg000004jyvNMAQ,RV-2439,182857
a0VRg000004jzxtMAA,RV-2440,13680
a0VRg000004k0VoMAI,RV-2441,12935
a0VRg000004k0txMAA,RV-2442,132000
a0VRg000004k4PhMAI,RV-2443,2039400
a0VRg000004k4ZNMAY,RV-2444,1045925
a0VRg000004kC5XMAU,RV-2445,75734.29
a0VRg000004l4c9MAA,RV-2446,2037910
a0VRg000004l5GTMAY,RV-2447,193557
a0VRg000004l5oLMAQ,RV-2448,27950
a0VRg000004l6Z7MAI,RV-2449,103882.7
a0VRg000004l76zMAA,RV-2450,179051.57
a0VRg000004l87tMAA,RV-2451,110100
a0VRg000004l8PdMAI,RV-2452,237600
a0VRg000004l8XhMAI,RV-2453,134000
a0VRg000004l8flMAA,RV-2454,131400
a0VRg000004l8uHMAQ,RV-2455,265200
a0VRg000004lF7lMAE,RV-2456,35000
a0VRg000004lGi9MAE,RV-2457,124301.52
a0VRg000004lGtRMAU,RV-2458,66175.71
a0VRg000004lJMfMAM,RV-2459,259070
a0VRg000004m37lMAA,RV-2460,41007.05
a0VRg000004n0PcMAI,RV-2462,38203.79
a0VRg000004n0cTMAQ,RV-2461,4475500
a0VRg000004n13tMAA,RV-2463,53268.72
a0VRg000004oBArMAM,RV-2464,43240
a0VRg000004oqXTMAY,RV-2465,150000
a0VRg000004ountMAA,RV-2466,36800
a0VRg000004owHsMAI,RV-2469,92200
a0VRg000004owUjMAI,RV-2467,270312
a0VRg000004owrJMAQ,RV-2468,124744
a0VRg000004p0tNMAQ,RV-2475,106600
a0VRg000004p1qzMAA,RV-2470,92394.13
a0VRg000004p1uDMAQ,RV-2471,410970.11
a0VRg000004p1xRMAQ,RV-2472,205485.05
a0VRg000004p20fMAA,RV-2473,1361726.14
a0VRg000004p2LdMAI,RV-2474,81770
a0VRg000004p33CMAQ,RV-2476,47282
a0VRg000004pksvMAA,RV-2477,380627
a0VRg000004pliaMAA,RV-2478,84992.8
a0VRg000004pmujMAA,RV-2479,95979
a0VRg000004po6vMAA,RV-2480,152105
a0VRg000004ppJ7MAI,RV-2481,62090
a0VRg000004pyz7MAA,RV-2482,261000
a0VRg000004q1P7MAI,RV-2483,55000
a0VRg000004q317MAA,RV-2484,17000
a0VRg000004qkdxMAA,RV-2485,86950
a0VRg000004qlYPMAY,RV-2486,133736.28
a0VRg000004qma4MAA,RV-2487,102970
a0VRg000004qvsjMAA,RV-2488,100000
a0VRg000004rchZMAQ,RV-2489,58881.7
a0VRg000004rdXBMAY,RV-2490,70230
a0VRg000004rkTsMAI,RV-2491,179344.5
a0VRg000004rmllMAA,RV-2492,130900
a0VRg000004rmnQMAQ,RV-2493,12982921
a0VRg000004sZePMAU,RV-2494,14701.38
a0VRg000004sc4PMAQ,RV-2495,45675
a0VRg000004sc9FMAQ,RV-2496,43648.32
a0VRg000004sez3MAA,RV-2497,531863.81
a0VRg000004sfYXMAY,RV-2498,113026
a0VRg000004tnXFMAY,RV-2499,33352
a0VRg000004toBZMAY,RV-2500,307638.5
a0VRg000004tqjdMAA,RV-2501,86591.4
a0VRg000004tx0LMAQ,RV-2502,7300
a0VRg000004ufvsMAA,RV-2503,84316.22
a0VRg000004uhrEMAQ,RV-2506,210050.8
a0VRg000004ui45MAA,RV-2504,3517.24
a0VRg000004ukSTMAY,RV-2505,105669.3
a0VRg000004unADMAY,RV-2508,147100
a0VRg000004uqKzMAI,RV-2509,85000
a0VRg000004vn05MAA,RV-2510,35785
a0VRg000004vnTAMAY,RV-2515,88695.8
a0VRg000004vox3MAA,RV-2511,82032.58
a0VRg000004vpOTMAY,RV-2512,102470
a0VRg000004vprVMAQ,RV-2513,89557
a0VRg000004vqSbMAI,RV-2514,88448
a0VRg000004vrBlMAI,RV-2516,87597.2
a0VRg000004w3T3MAI,RV-2517,80256
a0VRg000004w47NMAQ,RV-2518,111301.5
a0VRg000004w4IfMAI,RV-2519,60000
a0VRg000004w4XBMAY,RV-2520,93141.6
a0VRg000004w4iTMAQ,RV-2521,82610
a0VRg000004w4wzMAA,RV-2522,100000
a0VRg000004w6nVMAQ,RV-2523,71570
a0VRg000004w7gLMAQ,RV-2524,136900
a0VRg000004wsFRMAY,RV-2525,98858.5
a0VRg000004wsybMAA,RV-2526,60100
a0VRg000004wuifMAA,RV-2527,102044.8
a0VRg000004wvDJMAY,RV-2528,346316
a0VRg000004wwFpMAI,RV-2529,48950
a0VRg000004wwULMAY,RV-2530,32428.31
a0VRg000004xm4kMAA,RV-2532,82904.13
a0VRg000004xnNQMAY,RV-2533,69238.73
a0VRg000004xnjxMAA,RV-2531,85797
a0VRg000004xvmLMAQ,RV-2534,217464
a0VRg000004xxD3MAI,RV-2535,42259
a0VRg000004yl9pMAA,RV-2536,40920
a0VRg000004ylMjMAI,RV-2537,106150
a0VRg000004ylZdMAI,RV-2538,102970
a0VRg000004ym4KMAQ,RV-2540,103098
a0VRg000004ym5tMAA,RV-2539,102670
a0VRg000004yt49MAA,RV-2541,121700
a0VRg00000502roMAA,RV-2542,27634.68
a0VRg000005053IMAQ,RV-2543,24500
a0VRg00000505srMAA,RV-2544,209920
a0VRg000005062XMAQ,RV-2545,3000
a0VRg000005079tMAA,RV-2546,105000
a0VRg0000050ARAMA2,RV-2548,55000
a0VRg0000050AqvMAE,RV-2547,114320
a0VRg00000512JRMAY,RV-2549,80940
a0VRg000005135pMAA,RV-2550,21063.3
a0VRg00000513IjMAI,RV-2551,26835
a0VRg00000514UvMAI,RV-2552,32035.3
a0VRg00000518n4MAA,RV-2555,95360
a0VRg00000518qHMAQ,RV-2553,167700
a0VRg000005199dMAA,RV-2554,99234
a0VRg0000051ADlMAM,RV-2556,6694.08
a0VRg0000051ANRMA2,RV-2557,157165.4
a0VRg0000051DLMMA2,RV-2558,3397160
a0VRg0000051zHtMAI,RV-2559,111301.5
a0VRg00000520VhMAI,RV-2560,150000
a0VRg000005216nMAA,RV-2561,84535.06
a0VRg00000523IHMAY,RV-2562,42657.3
a0VRg0000053C9pMAE,RV-2563,200000
a0VRg0000053EYGMA2,RV-2564,100000
a0VRg0000053FR3MAM,RV-2565,100000
a0VRg0000053GWnMAM,RV-2566,8784
a0VRg0000053HSrMAM,RV-2567,223600
a0VRg0000053IVQMA2,RV-2569,18300
a0VRg0000053Lg9MAE,RV-2570,17828.88
a0VRg0000053MKTMA2,RV-2571,350000
a0VRg00000546wnMAA,RV-2572,50000
a0VRg000005476TMAQ,RV-2573,307586
a0VRg00000547EaMAI,RV-2574,342603.8
a0VRg00000547srMAA,RV-2575,29262
a0VRg00000548FRMAY,RV-2576,202531.86
a0VRg0000054HPDMA2,RV-2577,50000
a0VRg0000054JVpMAM,RV-2578,14200.8
a0VRg0000054JZ6MAM,RV-2579,17751
a0VRg0000054zuxMAA,RV-2581,14667
a0VRg000005561wMAA,RV-2580,131000
a0VRg00000557ijMAA,RV-2582,99400
a0VRg000005588XMAQ,RV-2583,89907.8
a0VRg00000559B3MAI,RV-2584,339277.5
a0VRg0000055BO9MAM,RV-2585,7270
a0VRg0000055CaLMAU,RV-2586,92020
a0VRg0000056KcNMAU,RV-2590,81749.2
a0VRg0000056LgPMAU,RV-2587,37000
a0VRg0000056MCfMAM,RV-2588,5
a0VRg0000056MnlMAE,RV-2589,38750
a0VRg0000056PAXMA2,RV-2591,81816
a0VRg00000579GkMAI,RV-2592,1186250
a0VRg0000057ApTMAU,RV-2595,99229.72
a0VRg0000057Bn6MAE,RV-2593,37000
a0VRg0000057ED3MAM,RV-2594,163400
a0VRg0000057GtBMAU,RV-2596,14910
a0VRg0000057HajMAE,RV-2597,20215
a0VRg0000057HcLMAU,RV-2598,16785
a0VRg0000057I3lMAE,RV-2599,85631
a0VRg0000057M8zMAE,RV-2600,182400
a0VRg0000057OtxMAE,RV-2602,221238.22
a0VRg0000058BLBMA2,RV-2603,198593.4
a0VRg0000058Tq0MAE,RV-2604,3910
a0VRg0000058VTZMA2,RV-2605,86910
a0VRg00000598y1MAA,RV-2610,154915.31
a0VRg0000059B7pMAE,RV-2606,13680
a0VRg0000059BSnMAM,RV-2607,12935
a0VRg0000059Bm9MAE,RV-2608,102970
a0VRg0000059CiGMAU,RV-2614,317000
a0VRg0000059EAXMA2,RV-2609,5480.5
a0VRg0000059Gh2MAE,RV-2611,171235.31
a0VRg0000059K6HMAU,RV-2613,55000
a0VRg0000059N7NMAU,RV-2615,306235.31
a0VRg0000059NLwMAM,RV-2618,967394
a0VRg0000059OpsMAE,RV-2617,163675.31
a0VRg0000059PIrMAM,RV-2616,50000
a0VRg000005A4M1MAK,RV-2619,54155.45
a0VRg000005A5TNMA0,RV-2620,10000
a0VRg000005A6vhMAC,RV-2621,14261
a0VRg000005A7a1MAC,RV-2622,103026
a0VRg000005A7dFMAS,RV-2623,85000
a0VRg000005A87tMAC,RV-2624,107448.7
a0VRg000005A9ToMAK,RV-2625,37000
a0VRg000005ADltMAG,RV-2626,313435.31
a0VRg000005AEbVMAW,RV-2627,151795.31
a0VRg000005AEjZMAW,RV-2628,270000
a0VRg000005AEy5MAG,RV-2629,148915.31
a0VRg000005AFvlMAG,RV-2630,147475.31
a0VRg000005AHhRMAW,RV-2631,174475.31
a0VRg000005AI41MAG,RV-2632,142915.31
a0VRg000005B0g9MAC,RV-2633,80050.64
a0VRg000005B0oGMAS,RV-2634,26835
a0VRg000005B2EvMAK,RV-2635,221995.31
a0VRg000005B2OeMAK,RV-2636,158155.31
a0VRg000005B6QbMAK,RV-2637,315955.31
a0VRg000005CExBMAW,RV-2638,3250
a0VRg000005CFBhMAO,RV-2639,3250
a0VRg000005CGEDMA4,RV-2640,654384.05
a0VRg000005CJSGMA4,RV-2642,28451.48
a0VRg000005CNyrMAG,RV-2643,836170.26
a0VRg000005CPSnMAO,RV-2644,250000
a0VRg000005CQjqMAG,RV-2645,238000
a0VRg000005DdS5MAK,RV-2646,14701.38
a0VRg000005DjKcMAK,RV-2647,50000
a0VRg000005EWbRMAW,RV-2648,149731.26
a0VRg000005EWoLMAW,RV-2649,329498.1
a0VRg000005EWoMMAW,RV-2650,2838.21
a0VRg000005EXu5MAG,RV-2651,307922
a0VRg000005EYroMAG,RV-2653,20887.65
a0VRg000005EaOvMAK,RV-2652,2101.65
a0VRg000005EeIrMAK,RV-2654,172230
a0VRg000005EmRkMAK,RV-2657,33552
a0VRg000005En61MAC,RV-2655,73400
a0VRg000005EnHJMA0,RV-2656,36000
a0VRg000005EnijMAC,RV-2658,79563.76
a0VRg000005FcRtMAK,RV-2659,3150
a0VRg000005FdvpMAC,RV-2660,1000000
a0VRg000005FgYjMAK,RV-2661,113224
a0VRg000005FjDFMA0,RV-2662,255360
a0VRg000005FmXhMAK,RV-2663,1939630
a0VRg000005FnGrMAK,RV-2664,99090
a0VRg000005GluXMAS,RV-2665,162909.4
a0VRg000005Gn5AMAS,RV-2666,37000
a0VRg000005Gu6bMAC,RV-2667,37000
a0VRg000005Gv5tMAC,RV-2668,43605.52
a0VRg000005Hu69MAC,RV-2669,18500
a0VRg000005Hu9NMAS,RV-2670,18500
a0VRg000005HxGvMAK,RV-2671,101078.8
a0VRg000005JAdVMAW,RV-2672,75384
a0VRg000005JAlZMAW,RV-2673,286738
a0VRg000005JEArMAO,RV-2674,1907953.68
a0VRg000005JHBxMAO,RV-2675,36000
a0VRg000005K2xIMAS,RV-2676,79194
a0VRg000005K7GzMAK,RV-2677,198909.4
a0VRg000005K83NMAS,RV-2678,95750
a0VRg000005K8PyMAK,RV-2679,209265.22
a0VRg000005KGlhMAG,RV-2680,135970
a0VRg000005LBiOMAW,RV-2682,179344.5
a0VRg000005LCePMAW,RV-2681,89298.8
a0VRg000005LEI1MAO,RV-2683,107190.6
a0VRg000005LFMCMA4,RV-2684,103127.5
a0VRg000005LNOXMA4,RV-2685,41962.5
a0VRg000005MGjEMAW,RV-2687,218590.85
a0VRg000005MIUuMAO,RV-2688,73400
a0VRg000005MIwHMAW,RV-2686,90579.44
a0VRg000005MMYTMA4,RV-2689,22023
a0VRg000005MSvdMAG,RV-2690,137900
a0VRg000005MTdBMAW,RV-2691,130000
a0VRg000005NKfzMAG,RV-2693,72400
a0VRg000005NKjAMAW,RV-2692,2910.86
a0VRg000005NSLhMAO,RV-2694,95463.69
a0VRg000005NTRSMA4,RV-2695,218590.85
a0VRg000005NVZhMAO,RV-2696,103797.54
a0VRg000005NW17MAG,RV-2697,99175.2
a0VRg000005NWIrMAO,RV-2698,84825
a0VRg000005NWXNMA4,RV-2699,55350
a0VRg000005OWiEMAW,RV-2700,47118.44
a0VRg000005OdGjMAK,RV-2701,146560.64
a0VRg000005OghaMAC,RV-2703,92130
a0VRg000005OrebMAC,RV-2702,83038.88
a0VRg000005OrgGMAS,RV-2704,108911
a0VRg000005Otq5MAC,RV-2705,109921.1
a0VRg000005QLqjMAG,RV-2706,209708.31
a0VRg000005QMDMMA4,RV-2709,218832.58
a0VRg000005QMRpMAO,RV-2707,376452.93
a0VRg000005QRL3MAO,RV-2708,32428.31
a0VRg000005RKUPMA4,RV-2710,50000
a0VRg000005RKpNMAW,RV-2711,153100
a0VRg000005SCkvMAG,RV-2712,49970
a0VRg000005SDAjMAO,RV-2713,86112.5
a0VRg000005SDaXMAW,RV-2714,92668.41
a0VRg000005SEJhMAO,RV-2715,47217.18
a0VRg000005SEgHMAW,RV-2716,32410
a0VRg000005SFSfMAO,RV-2717,106630
a0VRg000005SHr3MAG,RV-2718,338184.8
a0VRg000005TrqrMAC,RV-2719,255800
a0VRg000005TsbkMAC,RV-2721,14901
a0VRg000005TvuTMAS,RV-2720,1493896.25
a0VRg000005UovlMAC,RV-2722,278383
a0VRg000005UtdhMAC,RV-2723,162200
a0VRg000005Uw0WMAS,RV-2724,13680
a0VRg000005UxFtMAK,RV-2725,29262
a0VRg000005VijUMAS,RV-2728,379629.72
a0VRg000005Vm0iMAC,RV-2726,71200
a0VRg000005VmOrMAK,RV-2727,87552
a0VRg000005WuCKMA0,RV-2729,102921.25
a0VRg000005X1AaMAK,RV-2732,72700
a0VRg000005X209MAC,RV-2730,13000
a0VRg000005X28DMAS,RV-2731,37000
a0VRg000005X2EiMAK,RV-2738,5000
a0VRg000005X2GIMA0,RV-2733,5000
a0VRg000005X2Y1MAK,RV-2734,112500
a0VRg000005X4mmMAC,RV-2737,72700
a0VRg000005X5hBMAS,RV-2735,13000
a0VRg000005X5kPMAS,RV-2736,37000
a0VRg000005X6BpMAK,RV-2739,112500
a0VRg000005XsA1MAK,RV-2740,204555
a0VRg000005XuF3MAK,RV-2741,72450
a0VRg000005XuLVMA0,RV-2742,71850
a0VRg000005Yr2GMAS,RV-2743,100000
a0VRg000005Zm8XMAS,RV-2744,101860
a0VRg000005Zoa9MAC,RV-2745,13906.18
a0VRg000005adxgMAA,RV-2747,298127
a0VRg000005afmaMAA,RV-2746,14261
a0VRg000005amT6MAI,RV-2748,3250
a0VRg000005bchlMAA,RV-2749,54997.12
a0VRg000005beDJMAY,RV-2750,64231
a0VRg000005cqkKMAQ,RV-2751,13906.18
a0VRg000005du2fMAA,RV-2752,82558.6
a0VRg000005enNMMAY,RV-2753,20246.75
a0VRg000005epDpMAI,RV-2754,92000
a0VRg000005erltMAA,RV-2755,135500
a0VRg000005iyonMAA,RV-2756,106675.8
a0VRg000005j0dhMAA,RV-2757,12965
a0VRg000005jqyrMAA,RV-2758,57289.05
a0VRg000005jroTMAQ,RV-2759,36133
a0VRg000005k0ADMAY,RV-2760,33552
a0VRg000005k39hMAA,RV-2761,62042.4
a0VRg000005k3MbMAI,RV-2762,18978.8
a0VRg000005k45lMAA,RV-2763,81021.2
a0VRg000005koF3MAI,RV-2764,85787.1
a0VRg000005koerMAA,RV-2765,358526
a0VRg000005kp4fMAA,RV-2766,209708.31
a0VRg000005lrHJMAY,RV-2767,346346
a0VRg000005lwbxMAA,RV-2768,98858.5
a0VRg000005lxkvMAA,RV-2769,92140.4
a0VRg000005lyM1MAI,RV-2770,38800
a0VRg000005moAvMAI,RV-2771,165822
a0VRg000005nacCMAQ,RV-2773,3442227
a0VRg000005ngCyMAI,RV-2774,1158875
a0VRg000005ngT3MAI,RV-2772,820
a0VRg000005nhlhMAA,RV-2775,3298234
a0VRg000005nhovMAA,RV-2776,1285000
a0VRg000005nkhxMAA,RV-2777,71376
a0VRg000005nktFMAQ,RV-2778,85400
a0VRg000005nlpJMAQ,RV-2779,994347
a0VRg000005nlvlMAA,RV-2780,955857
a0VRg000005nm5RMAQ,RV-2781,953879
a0VRg000005nmAHMAY,RV-2782,1165295
a0VRg000005nmILMAY,RV-2783,3566057
a0VRg000005nmoeMAA,RV-2784,2738175
a0VRg000005nmv3MAA,RV-2785,1491607
a0VRg000005nn7xMAA,RV-2786,914408
a0VRg000005ouc4MAA,RV-2787,1045925
a0VRg000005ovQ1MAI,RV-2788,1427598
a0VRg000005ozTgMAI,RV-2790,41000
a0VRg000005p0mHMAQ,RV-2789,49000
a0VRg000005p15dMAA,RV-2791,193600
a0VRg000005p6ZxMAI,RV-2792,49.65
a0VRg000005ppqSMAQ,RV-2794,29406.62
a0VRg000005prVdMAI,RV-2793,37814.92
a0VRg000005psjRMAQ,RV-2795,31993.96
a0VRg000005q8kzMAA,RV-2796,14701.38
a0VRg000005qvlhMAA,RV-2797,356795.1
a0VRg000005qwGLMAY,RV-2798,91688
a0VRg000005qwg9MAA,RV-2799,27248.16
a0VRg000005qxM5MAI,RV-2800,202818.2
a0VRg000005rCBRMA2,RV-2801,155624.5
a0VRg000005rCrNMAU,RV-2802,110988.9
a0VRg000005rt8PMAQ,RV-2803,1224328.56
a0VRg000005s0ZdMAI,RV-2804,85000
a0VRg000005s0rNMAQ,RV-2805,91279.3
a0VRg000005s1gzMAA,RV-2806,167700
a0VRg000005s21xMAA,RV-2807,206787
a0VRg000005s5pRMAQ,RV-2808,32428.31
a0VRg000005s5xVMAQ,RV-2809,65399.8
a0VRg000005sjdEMAQ,RV-2810,99322
a0VRg000005skZKMAY,RV-2811,113026
a0VRg000005tX6yMAE,RV-2812,22344.3
a0VRg000005tbKDMAY,RV-2813,286738
a0VRg000005viS0MAI,RV-2814,10.22
a0VRg000005vksrMAA,RV-2815,10000
a0VRg000005vmRgMAI,RV-2816,208546.4
a0VRg000005vr37MAA,RV-2817,95235
a0VRg000005vrO8MAI,RV-2819,182896
a0VRg000005vrsjMAA,RV-2818,48498.26
a0VRg000005wcgOMAQ,RV-2821,13680
a0VRg000005we8fMAA,RV-2820,97000
a0VRg000005wfzBMAQ,RV-2822,48436.6
a0VRg000005wgGvMAI,RV-2823,94775.8
a0VRg000005wh1hMAA,RV-2824,82953.6
a0VRg000005whuXMAQ,RV-2825,155900
a0VRg000005wv1RMAQ,RV-2826,161290.32
a0VRg000005xffQMAQ,RV-2827,161290.32
a0VRg000005xlcjMAA,RV-2828,176479.5
a0VRg000005xrF7MAI,RV-2829,92421
a0VRg000005xseDMAQ,RV-2830,45675
a0VRg000005xvfMMAQ,RV-2831,25000
a0VRg000005ybOPMAY,RV-2832,67741.94
a0VRg000005ycqjMAA,RV-2833,14200.8
a0VRg000005ydGXMAY,RV-2834,14901
a0VRg000005yj7UMAQ,RV-2839,43882.4
a0VRg000005yl4QMAQ,RV-2836,99234
a0VRg000005ymdBMAQ,RV-2835,49066.77
a0VRg000005yqvJMAQ,RV-2838,-43882.4
a0VRg000005zUrBMAU,RV-2840,81400
a0VRg000005zYhpMAE,RV-2841,18240
a0VRg0000060mNlMAI,RV-2842,57958
a0VRg0000060nJpMAI,RV-2843,72542
a0VRg0000060nRtMAI,RV-2844,84957.6
a0VRg0000060rbxMAA,RV-2845,99090
a0VRg0000060s1lMAA,RV-2846,49273.51
a0VRg0000061hc9MAA,RV-2847,99800
a0VRg0000061iI5MAI,RV-2848,49179.91
a0VRg0000061oaSMAQ,RV-2849,55000
a0VRg0000062aC1MAI,RV-2850,27659.57
a0VRg0000062qK1MAI,RV-2851,87500
a0VRg0000063fJJMAY,RV-2852,181279
a0VRg0000064UgnMAE,RV-2853,20816.05
a0VRg0000065QfxMAE,RV-2854,14701.38
a0VRg0000067XmzMAE,RV-2855,12965
a0VRg0000067Xv4MAE,RV-2856,32266.42
a0VRg0000067b4DMAQ,RV-2857,119898
a0VRg0000067baTMAQ,RV-2858,13906.18
a0VRg0000067gLoMAI,RV-2859,55000
a0VRg0000068kobMAA,RV-2860,175061.56
a0VRg0000068qlxMAA,RV-2861,89907.8
a0VRg0000069WjcMAE,RV-2863,60000
a0VRg0000069XVxMAM,RV-2862,33552
a0VRg000006AZ2fMAG,RV-2864,43928.04
a0VRg000006BLTzMAO,RV-2866,162200
a0VRg000006Ci0DMAS,RV-2867,364800
a0VRg000006CjcDMAS,RV-2868,3460365.84
a0VRg000006DWUuMAO,RV-2869,198909.4
a0VRg000006Ecl8MAC,RV-2870,272500
a0VRg000006Fa7lMAC,RV-2871,98858.5
a0VRg000006FaJ3MAK,RV-2872,94775.8
a0VRg000006Fae1MAC,RV-2873,218590.85
a0VRg000006Fau9MAC,RV-2874,100000
a0VRg000006FbQPMA0,RV-2875,131400
a0VRg000006FbdJMAS,RV-2876,265200
a0VRg000006FdiLMAS,RV-2877,150100
a0VRg000006FlO9MAK,RV-2878,45700
a0VRg000006GSwCMAW,RV-2880,97770
a0VRg000006GT7UMAW,RV-2879,5082.4
a0VRg000006GVh7MAG,RV-2881,153600
a0VRg000006GYtVMAW,RV-2882,135250
a0VRg000006GdoOMAS,RV-2883,134000
a0VRg000006GdzgMAC,RV-2884,237600
a0VRg000006HVwnMAG,RV-2885,47548
a0VRg000006IfkPMAS,RV-2886,32428.31
a0VRg000006IgDSMA0,RV-2887,100800
a0VRg000006JcPVMA0,RV-2888,117777
a0VRg000006JchFMAS,RV-2889,401153.34
a0VRg000006JdgXMAS,RV-2890,28522
a0VRg000006Ji6jMAC,RV-2891,100000
a0VRg000006JioHMAS,RV-2892,240000
a0VRg000006KgSfMAK,RV-2893,277858.14
a0VRg000006KuFVMA0,RV-2894,132124.78
a0VRg000006LcLNMA0,RV-2895,37000
a0VRg000006Ld9OMAS,RV-2896,89981.57
a0VRg000006LdVxMAK,RV-2897,2096152.2
a0VRg000006LdsXMAS,RV-2898,26835
a0VRg000006Lm7pMAC,RV-2899,122406.8
a0VRg000006LmCfMAK,RV-2900,1453710
a0VRg000006LmhJMAS,RV-2901,264000
a0VRg000006MXwLMAW,RV-2902,26835
a0VRg000006MYnZMAW,RV-2903,162800
a0VRg000006MaMLMA0,RV-2904,20750
a0VRg000006MeGHMA0,RV-2905,165900
a0VRg000006MfKPMA0,RV-2906,140100
a0VRg000006NPaCMAW,RV-2907,16954204
a0VRg000006NTnVMAW,RV-2908,111301.5
a0VRg000006NXELMA4,RV-2909,157165.4
a0VRg000006NXXhMAO,RV-2910,12965
a0VRg000006OgKPMA0,RV-2911,13680
a0VRg000006OkflMAC,RV-2912,30000
a0VRg000006OkkbMAC,RV-2913,7000
a0VRg000006Om85MAC,RV-2914,100000
a0VRg000006OpM5MAK,RV-2915,55000
a0VRg000006PcxwMAC,RV-2919,132000
