Id,Cumulative_Paid_Amount__c
a0YRg00000anAHfMAM,27685.28
a0YRg00000anAHgMAM,27733.68
a0YRg00000anAHhMAM,27733.68
a0YRg00000anAHiMAM,27733.68
a0YRg00000anAHjMAM,27733.68
a0YRg00000anE1tMAE,846000
a0YRg00000and3XMAQ,37000
a0YRg00000anlkDMAQ,498452.5
a0YRg00000anlkEMAQ,22968.1
a0YRg00000anlkFMAQ,105.4
a0YRg00000anninMAA,27982
a0YRg00000annioMAA,27982
a0YRg00000annipMAA,27982
a0YRg00000anniqMAA,27982
a0YRg00000anoqDMAQ,35456.24
a0YRg00000anpO2MAI,44337.68
a0YRg00000anpeDMAQ,30456.16
a0YRg00000anpeEMAQ,1434.57
a0YRg00000aqY0sMAE,480000
a0YRg00000aqcnfMAA,22350
a0YRg00000aqdS0MAI,553000
a0YRg00000aqeKoMAI,25270
a0YRg00000aqmF9MAI,83970
a0YRg00000asq3KMAQ,101137.8
a0YRg00000asq3LMAQ,5913.24
a0YRg00000at1GTMAY,85000
a0YRg00000at1YDMAY,93141.6
a0YRg00000at1htMAA,31093
a0YRg00000at1unMAA,29060
a0YRg00000at2cMMAQ,29402.76
a0YRg00000at5iHMAQ,102969.2
a0YRg00000at5iIMAQ,500.8
a0YRg00000at6KzMAI,29987
a0YRg00000at8wHMAQ,135100
a0YRg00000at8wIMAQ,135100
a0YRg00000at8wJMAQ,10
a0YRg00000b4jm3MAA,3250
a0YRg00000b4krnMAA,87667
a0YRg00000b4nckMAA,27900.22
a0YRg00000b4oH5MAI,55000
a0YRg00000b4qcDMAQ,280800
a0YRg00000b4rwVMAQ,86624.2
a0YRg00000b4zytMAA,110400
a0YRg00000b4zyuMAA,47310
a0YRg00000b4zyvMAA,390
a0YRg00000b9J2wMAE,207776.32
a0YRg00000bDHDpMAO,194569.86
a0YRg00000bHgOvMAK,98858.5
a0YRg00000bHgX1MAK,29262
a0YRg00000bHoXmMAK,14901.23
a0YRg00000bHoXnMAK,14900.77
a0YRg00000bKdMZMA0,58230
a0YRg00000bKdMaMAK,74000
a0YRg00000bKyqkMAC,3030
a0YRg00000bLEqgMAG,199600
a0YRg00000bPRffMAG,342603.8
a0YRg00000bPblTMAS,27307.98
a0YRg00000bPblUMAS,940.05
a0YRg00000bPf98MAC,28972
a0YRg00000bQaCFMA0,37000
a0YRg00000bUmy0MAC,45673.2
a0YRg00000bUs46MAC,82953.6
a0YRg00000bVHIeMAO,2103006
a0YRg00000ba11yMAA,26265.12
a0YRg00000ba11zMAA,24559.16
a0YRg00000baVEXMA2,2194500
a0YRg00000baVT0MAM,92020
a0YRg00000baeXvMAI,101131.8
a0YRg00000bajZKMAY,89907.8
a0YRg00000bamopMAA,40001.86
a0YRg00000bap5DMAQ,97029.1
a0YRg00000bap5EMAQ,5320.2
a0YRg00000bexGzMAI,92124.65
a0YRg00000bfJO0MAM,28660
a0YRg00000bfNL7MAM,30159.02
a0YRg00000bfSvtMAE,45673.2
a0YRg00000bj4IIMAY,37000
a0YRg00000bj6VOMAY,178200
a0YRg00000bj82YMAQ,74430
a0YRg00000bj8IiMAI,45673.2
a0YRg00000bjAkHMAU,88910
a0YRg00000bjAkIMAU,88910
a0YRg00000bjFdVMAU,174303.5
a0YRg00000bjFnDMAU,37000
a0YRg00000bjH4FMAU,256145.1
a0YRg00000bmJr6MAE,218590.85
a0YRg00000bmSWAMA2,174150
a0YRg00000bmX1EMAU,36631.5
a0YRg00000bs1MtMAI,32874
a0YRg00000by7MJMAY,45673.2
a0YRg00000by9RJMAY,2091500
a0YRg00000byIZRMA2,46824
a0YRg00000byJAXMA2,31465
a0YRg00000byKplMAE,29652.58
a0YRg00000byMJiMAM,45199.4
a0YRg00000c32FXMAY,184260
a0YRg00000c33edMAA,29115.9
a0YRg00000c39SIMAY,80199.4
a0YRg00000c3CErMAM,31000
a0YRg00000c3CEsMAM,31000
a0YRg00000c8TRxMAM,105081.2
a0YRg00000cDUvFMAW,27651
a0YRg00000cDWSPMA4,27000
a0YRg00000cGwN9MAK,47523.62
a0YRg00000cGwNAMA0,47523.62
a0YRg00000cGwNBMA0,81185.36
a0YRg00000cHLi5MAG,22631.51
a0YRg00000cHLi6MAG,22631.51
a0YRg00000cHLi7MAG,22631.51
a0YRg00000cHLi8MAG,22631.51
a0YRg00000cHLi9MAG,22631.51
a0YRg00000cHLiAMAW,22631.51
a0YRg00000cHLiBMAW,20069.3
a0YRg00000cHS0WMAW,212630.7
a0YRg00000cHS0XMAW,212630.7
a0YRg00000cHS0YMAW,45676.14
a0YRg00000cHS0ZMAW,62.46
a0YRg00000cHV37MAG,20000
a0YRg00000cHZA0MAO,100248.7
a0YRg00000cHZA1MAO,23502.6
a0YRg00000cHhQrMAK,29100
a0YRg00000cL5gLMAS,45790
a0YRg00000cL7F7MAK,50000
a0YRg00000cL9GvMAK,26186.56
a0YRg00000cPD5pMAG,81391.9
a0YRg00000cPD5qMAG,1517.54
a0YRg00000cPIrwMAG,106137.8
a0YRg00000cPMQwMAO,88461
a0YRg00000cPNI7MAO,106600
a0YRg00000cPSeQMAW,585398
a0YRg00000cPVvdMAG,118189
a0YRg00000cPZBFMA4,27900.22
a0YRg00000cPbcnMAC,97039.5
a0YRg00000cPbcoMAC,2050.5
a0YRg00000cPf5MMAS,29491.46
a0YRg00000cRrK7MAK,107448.7
a0YRg00000cRtKJMA0,29402.76
a0YRg00000cRwwTMAS,91279.3
a0YRg00000cTYjZMAW,224308.4
a0YRg00000cW5zaMAC,67510.62
a0YRg00000cZ8CvMAK,3250
a0YRg00000cZBFgMAO,27982.32
a0YRg00000cZMUPMA4,3242.76
a0YRg00000cZNn4MAG,27733.68
a0YRg00000cd2IeMAI,210725.8
a0YRg00000cd6cLMAQ,84995
a0YRg00000cd6cMMAQ,81056.17
a0YRg00000cdCbLMAU,20000
a0YRg00000cdDp7MAE,100000
a0YRg00000cdFniMAE,26343.68
a0YRg00000cdFnjMAE,26343.68
a0YRg00000cdFnkMAE,26343.68
a0YRg00000cdFnlMAE,26343.68
a0YRg00000cdFnmMAE,26343.68
a0YRg00000cdFnnMAE,6356.99
a0YRg00000cdJcqMAE,31093
a0YRg00000cdKvTMAU,34415
a0YRg00000cdPjrMAE,32550
a0YRg00000cdSZfMAM,270500
a0YRg00000cdSrNMAU,37000
a0YRg00000cdY7BMAU,1186250
a0YRg00000cdYyPMAU,2372500
a0YRg00000cgdyOMAQ,29060
a0YRg00000cgil8MAA,40000
a0YRg00000cgkqDMAQ,30456.16
a0YRg00000cgkqEMAQ,1434.57
a0YRg00000cgoKIMAY,91658
a0YRg00000cgrGXMAY,97770
a0YRg00000cgrGYMAY,36930
a0YRg00000cgsxPMAQ,136396.82
a0YRg00000cgtGjMAI,140770
a0YRg00000clwcBMAQ,32428.31
a0YRg00000clzuzMAA,41244
a0YRg00000cm0hNMAQ,28972.48
a0YRg00000cm1NLMAY,153600
a0YRg00000cm1NMMAY,153600
a0YRg00000cm1NNMAY,36984.25
a0YRg00000cmECTMA2,18250
a0YRg00000cqSSAMA2,560229.24
a0YRg00000cqfkOMAQ,150100
a0YRg00000cqtDpMAI,139700
a0YRg00000csawhMAA,480000
a0YRg00000csawiMAA,96000
a0YRg00000cu4cXMAQ,99321
a0YRg00000cuC0bMAE,41244
a0YRg00000cuC0cMAE,95235
a0YRg00000cuC0dMAE,95235
a0YRg00000cuJS1MAM,155000
a0YRg00000cuLqJMAU,105000
a0YRg00000cuVGAMA2,37000
a0YRg00000cuVWLMA2,37000
a0YRg00000cuX9tMAE,155900
a0YRg00000cuk5YMAQ,87000
a0YRg00000cup5DMAQ,144540
a0YRg00000cuuMdMAI,137000
a0YRg00000d0o83MAA,29262
a0YRg00000d0onxMAA,2431012.73
a0YRg00000d0p7JMAQ,2524000
a0YRg00000d0p7KMAQ,2012.73
a0YRg00000d0q50MAA,68975.26
a0YRg00000d0sI5MAI,101831
a0YRg00000d0sI6MAI,266.4
a0YRg00000d0tdxMAA,206787
a0YRg00000d5JgPMAU,32938.4
a0YRg00000d5JgQMAU,32938.4
a0YRg00000d5JgRMAU,32938.4
a0YRg00000d5JgSMAU,32938.4
a0YRg00000d5JgTMAU,34659.75
a0YRg00000d5ppqMAA,93634
a0YRg00000d5pprMAA,457.2
a0YRg00000d5rWjMAI,27859.78
a0YRg00000d5uZPMAY,32938.4
a0YRg00000d5uZQMAY,32938.4
a0YRg00000d5uZRMAY,32938.4
a0YRg00000d5uZSMAY,32938.4
a0YRg00000d5uZTMAY,30244.35
a0YRg00000d5xlnMAA,3250
a0YRg00000d5yxzMAA,140070
a0YRg00000d62v8MAA,85400
a0YRg00000d6FUCMA2,935730
a0YRg00000d6VvYMAU,29802
a0YRg00000dC4xWMAS,47207.24
a0YRg00000dCD7vMAG,3250
a0YRg00000dCDmFMAW,40603.6
a0YRg00000dCDmGMAW,602.82
a0YRg00000dCHxtMAG,26835
a0YRg00000dCHxuMAG,157689.16
a0YRg00000dCIPMMA4,24500
a0YRg00000dCMHdMAO,94414.48
a0YRg00000dCNdWMAW,176479.5
a0YRg00000dCOo6MAG,68000
a0YRg00000dHhyBMAS,4334500
a0YRg00000dHrBGMA0,30159.02
a0YRg00000dHtHnMAK,240000
a0YRg00000dHvrSMAS,17000
a0YRg00000dI1yVMAS,26835
a0YRg00000dI23MMAS,26835
a0YRg00000dNUYQMA4,45500
a0YRg00000dNafSMAS,34500
a0YRg00000dNeCnMAK,152012.73
a0YRg00000dNhVdMAK,28659.96
a0YRg00000dNhVeMAK,28659.96
a0YRg00000dNhVfMAK,28659.96
a0YRg00000dNhVgMAK,28659.96
a0YRg00000dNhVhMAK,28630.16
a0YRg00000dQxR1MAK,161000
a0YRg00000dQxu6MAC,50000
a0YRg00000dQy27MAC,30875.76
a0YRg00000dQy28MAC,30875.76
a0YRg00000dQy29MAC,30875.76
a0YRg00000dQy2AMAS,30875.76
a0YRg00000dQy2BMAS,17967.72
a0YRg00000dQzPaMAK,161000
a0YRg00000dQzZFMA0,157301.1
a0YRg00000dQzZGMA0,31408.74
a0YRg00000dRV2yMAG,38998.9
a0YRg00000dRgj8MAC,194800
a0YRg00000dRgxcMAC,275200
a0YRg00000dWIrPMAW,21676.51
a0YRg00000dWM0aMAG,1962736
a0YRg00000dWNpUMAW,91350
a0YRg00000dWNpVMAW,43815.06
a0YRg00000dWdCfMAK,153100
a0YRg00000dWdCgMAK,153100
a0YRg00000dWeS8MAK,87626.82
a0YRg00000dWl0YMAS,178897.8
a0YRg00000dWljhMAC,106675.8
a0YRg00000dWztDMAS,14261
a0YRg00000dX7QtMAK,495000
a0YRg00000dXRxSMAW,68682.8
a0YRg00000dbtvBMAQ,12935
a0YRg00000dc19YMAQ,182857
a0YRg00000dc2IVMAY,128750
a0YRg00000dc3RTMAY,13653.99
a0YRg00000dc3RUMAY,966.06
a0YRg00000dcDYzMAM,2039400
a0YRg00000dcRWzMAM,1045925
a0YRg00000dcZfsMAE,75734.29
a0YRg00000dhDJkMAM,2037910
a0YRg00000dhS5rMAE,90180.3
a0YRg00000dhS5sMAE,88871.27
a0YRg00000dhSQpMAM,265200
a0YRg00000dhTZnMAM,103882.7
a0YRg00000dhTt7MAE,27650.98
a0YRg00000dhTt8MAE,27650.98
a0YRg00000dhTt9MAE,27650.98
a0YRg00000dhTtAMAU,27650.98
a0YRg00000dhTtBMAU,27650.98
a0YRg00000dhTtCMAU,27650.98
a0YRg00000dhTtDMAU,27650.98
a0YRg00000dhTtEMAU,41472.16
a0YRg00000dhUkLMAU,27950
a0YRg00000dhZ0uMAE,134000
a0YRg00000dhaTDMAY,110490
a0YRg00000dhdioMAA,237600
a0YRg00000dheq9MAA,131400
a0YRg00000dhq8AMAQ,970730
a0YRg00000di5WzMAI,97029.1
a0YRg00000di5X0MAI,41961.64
a0YRg00000di5X1MAI,21942.28
a0YRg00000di6JNMAY,88117.99
a0YRg00000diHjSMAU,60000
a0YRg00000diHjTMAU,60000
a0YRg00000diHjUMAU,60000
a0YRg00000diHjVMAU,60000
a0YRg00000diHjWMAU,19070
a0YRg00000dmKPPMA2,180395.37
a0YRg00000dt4B1MAI,4475500
a0YRg00000dt6G2MAI,88724.96
a0YRg00000dt9LyMAI,38203.79
a0YRg00000dw0R0MAI,33637.42
a0YRg00000dw0R1MAI,33637.42
a0YRg00000dw0R2MAI,5799.64
a0YRg00000dywViMAI,302012.73
a0YRg00000dz46jMAA,92200
a0YRg00000dz6utMAA,36800
a0YRg00000dzCAfMAM,29146.32
a0YRg00000dzCAgMAM,29146.32
a0YRg00000dzCAhMAM,29146.32
a0YRg00000dzCAiMAM,116585.28
a0YRg00000dzCAjMAM,29146.32
a0YRg00000dzCAkMAM,58293.18
a0YRg00000dzDbNMAU,31185.82
a0YRg00000dzDbOMAU,31185.82
a0YRg00000dzDbPMAU,31185.82
a0YRg00000dzDbQMAU,31185.82
a0YRg00000dzDbRMAU,22831.47
a0YRg00000dzEe2MAE,92394.13
a0YRg00000dzGzFMAU,106600
a0YRg00000dzPHcMAM,503364.24
a0YRg00000dzPkcMAE,708849.29
a0YRg00000dzQ8nMAE,2070575.43
a0YRg00000dzREYMA2,81690
a0YRg00000dzREZMA2,160
a0YRg00000dzYcbMAE,214664.6
a0YRg00000dzYccMAE,11515.2
a0YRg00000e2vrBMAQ,65177.7
a0YRg00000e2vrCMAQ,65177.7
a0YRg00000e2vrDMAQ,65177.7
a0YRg00000e2vrEMAQ,65177.7
a0YRg00000e2vrFMAQ,65177.7
a0YRg00000e2vrGMAQ,65177.7
a0YRg00000e2wNSMAY,95979
a0YRg00000e2ynSMAQ,84992.8
a0YRg00000e31jjMAA,30421.1
a0YRg00000e31jkMAA,30421.1
a0YRg00000e31jlMAA,30421.1
a0YRg00000e31jmMAA,30421.1
a0YRg00000e31jnMAA,30420.6
a0YRg00000e33P0MAI,31050.42
a0YRg00000e33P1MAI,31039.58
a0YRg00000e34RVMAY,261000
a0YRg00000e3Oy7MAE,78166.82
a0YRg00000e3YULMA2,55000
a0YRg00000e6p43MAA,205726.92
a0YRg00000e6p44MAA,28939.56
a0YRg00000e6p45MAA,28939.56
a0YRg00000e6p46MAA,28939.56
a0YRg00000e6p47MAA,28939.56
a0YRg00000e6p48MAA,28939.56
a0YRg00000e6p49MAA,15775.74
a0YRg00000e6vatMAA,133736.28
a0YRg00000e72nhMAA,102969.2
a0YRg00000e72niMAA,501.6
a0YRg00000e7biAMAQ,150000
a0YRg00000eAdlrMAC,70230
a0YRg00000eAfNqMAK,137048.52
a0YRg00000eB1kyMAC,179344.5
a0YRg00000eBA6jMAG,167700
a0YRg00000eBBZ5MAO,13114499.96
a0YRg00000eEZznMAG,39690
a0YRg00000eEZzoMAG,47538.24
a0YRg00000eEZzpMAG,39745.87
a0YRg00000eEacTMAS,14701.38
a0YRg00000eEeHtMAK,83394.19
a0YRg00000eEhpFMAS,531863.81
a0YRg00000eEierMAC,225992
a0YRg00000eEiesMAC,112996
a0YRg00000eHEZ0MAO,33352
a0YRg00000eHGyzMAG,425827.5
a0YRg00000eHIhUMAW,86591.4
a0YRg00000eHhPiMAK,7300
a0YRg00000eKzczMAC,84919.04
a0YRg00000eKzmgMAC,210050.8
a0YRg00000eL1dCMAS,90940
a0YRg00000eL1dDMAS,39505.99
a0YRg00000eL2auMAC,85000
a0YRg00000eL9PRMA0,105669.3
a0YRg00000eLB6MMAW,147100
a0YRg00000eOvm8MAC,102971.6
a0YRg00000eP2HKMA0,32972.8
a0YRg00000eP2HLMA0,3893.8
a0YRg00000eP3rlMAC,89557
a0YRg00000eP5TiMAK,88695.8
a0YRg00000eP7QfMAK,115467.52
a0YRg00000eP7QgMAK,80226.8
a0YRg00000eP7QhMAK,80226.8
a0YRg00000eP7QiMAK,1765.78
a0YRg00000eP7VZMA0,87597.2
a0YRg00000ePAJhMAO,88448
a0YRg00000ePIluMAG,100000
a0YRg00000ePQmfMAG,34923
a0YRg00000ePQmgMAG,79432.5
a0YRg00000ePQmhMAG,79432.5
a0YRg00000ePQmiMAG,79432.5
a0YRg00000ePQmjMAG,79432.5
a0YRg00000ePQmkMAG,527.15
a0YRg00000ePRVrMAO,111301.5
a0YRg00000ePUFBMA4,60000
a0YRg00000ePUezMAG,93141.6
a0YRg00000ePVnxMAG,82610
a0YRg00000ePb8jMAC,136900
a0YRg00000ePo4DMAS,71570
a0YRg00000eSt2aMAC,346316
a0YRg00000eSwDOMA0,98858.5
a0YRg00000eSzkhMAC,97018.4
a0YRg00000eSzkiMAC,81.6
a0YRg00000eT9SNMA0,28939.56
a0YRg00000eT9SOMA0,28939.56
a0YRg00000eT9SPMA0,6846.62
a0YRg00000eTCQDMA4,32428.31
a0YRg00000eTERxMAO,102044.8
a0YRg00000eWnY3MAK,85797
a0YRg00000eWpV1MAK,82904.13
a0YRg00000eWuzQMAS,86238.73
a0YRg00000eX9omMAC,42259
a0YRg00000eXB2XMAW,217464
a0YRg00000eaMCgMAM,86248.73
a0YRg00000eaMChMAM,40910
a0YRg00000eaNAMMA2,106111.8
a0YRg00000eaNANMA2,76.4
a0YRg00000eaTMDMA2,102970
a0YRg00000eaTcLMAU,94400
a0YRg00000eaTcMMAU,118.73
a0YRg00000eaTcNMAU,94400
a0YRg00000eaU8bMAE,42258
a0YRg00000eaU8cMAE,97770
a0YRg00000eaZMnMAM,279389.16
a0YRg00000ed4O7MAI,30299.64
a0YRg00000ed8WXMAY,27634.68
a0YRg00000edARtMAM,86652.56
a0YRg00000edARuMAM,387210
a0YRg00000edARvMAM,208756.4
a0YRg00000edARwMAM,533.6
a0YRg00000edBKjMAM,100769.6
a0YRg00000edBKkMAM,2230.4
a0YRg00000edCAMMA2,148760.08
a0YRg00000edCANMA2,103384.44
a0YRg00000edIPWMA2,169320
a0YRg00000edO1rMAE,55000
a0YRg00000egh4kMAA,26835
a0YRg00000egzRTMAY,91613.12
a0YRg00000eh0H3MAI,80940
a0YRg00000eh3LOMAY,30853.39
a0YRg00000eh3LPMAY,12152.19
a0YRg00000eh4kWMAQ,573114.2
a0YRg00000eh4kXMAQ,19150.34
a0YRg00000eh7NXMAY,99234
a0YRg00000ehBxTMAU,95360
a0YRg00000ehC3mMAE,157165.4
a0YRg00000ehDmCMAU,167700
a0YRg00000ehUBzMAM,3397160
a0YRg00000elK97MAE,111301.5
a0YRg00000elKlqMAE,363924.22
a0YRg00000elNWoMAM,452012.73
a0YRg00000elTFfMAM,54809.49
a0YRg00000epRGtMAM,153438.24
a0YRg00000epRGuMAM,75661.76
a0YRg00000epYqKMAU,16084
a0YRg00000epYzvMAE,305000
a0YRg00000epbxrMAA,64407.12
a0YRg00000epbxsMAA,64407.12
a0YRg00000epbxtMAA,64407.12
a0YRg00000epbxuMAA,6778.64
a0YRg00000epmbRMAQ,208618.8
a0YRg00000epmbSMAQ,22787.48
a0YRg00000epwarMAA,34384
a0YRg00000eq2oHMAQ,49616.88
a0YRg00000eq5vrMAA,374813
a0YRg00000etOQsMAM,181279.4
a0YRg00000etOQtMAM,22158.84
a0YRg00000etP3ZMAU,181279.4
a0YRg00000etP3aMAE,148465.44
a0YRg00000etPI7MAM,29262
a0YRg00000etTTlMAM,342603.8
a0YRg00000etVgrMAE,67510.62
a0YRg00000etVgsMAE,67510.62
a0YRg00000etVgtMAE,67510.62
a0YRg00000etg4WMAQ,55000
a0YRg00000etppGMAQ,48584.8
a0YRg00000etqlJMAQ,66335.8
a0YRg00000eworqMAA,33738.02
a0YRg00000eworrMAA,33738.02
a0YRg00000eworsMAA,33738.02
a0YRg00000ewortMAA,31779.44
a0YRg00000ewssFMAQ,978000
a0YRg00000ewsyfMAA,14667
a0YRg00000ewtEnMAI,99400
a0YRg00000ewtjRMAQ,89907.8
a0YRg00000ewudtMAA,339277.5
a0YRg00000ewx3tMAA,92020
a0YRg00000ezMUSMA2,91809.49
a0YRg00000ezSDGMA2,323513.52
a0YRg00000ezSuqMAE,81816
a0YRg00000ezTEAMA2,38750
a0YRg00000ezZQ1MAM,81749.2
a0YRg00000f36J2MAI,1186250
a0YRg00000f3AZXMA2,37000
a0YRg00000f3EbWMAU,323584.82
a0YRg00000f3EbXMAU,163328.7
a0YRg00000f3LQ6MAM,463153.94
a0YRg00000f3NDQMA2,20215
a0YRg00000f3NjgMAE,37000
a0YRg00000f3O1SMAU,85431
a0YRg00000f3O1TMAU,200
a0YRg00000f3OnmMAE,74771.12
a0YRg00000f3OnnMAE,6474.68
a0YRg00000f3doQMAQ,95300
a0YRg00000f3doRMAQ,95300
a0YRg00000f3doSMAQ,28800
a0YRg00000f3hSGMAY,221238.22
a0YRg00000f7EUsMAM,198593.4
a0YRg00000f80cpMAA,3910
a0YRg00000f80wCMAQ,90820
a0YRg00000fB020MAC,20720
a0YRg00000fB021MAC,20720
a0YRg00000fB022MAC,20720
a0YRg00000fB023MAC,20720
a0YRg00000fB024MAC,20720
a0YRg00000fB025MAC,20720
a0YRg00000fB026MAC,30595.31
a0YRg00000fB5cgMAC,102970
a0YRg00000fB6tjMAC,13653.99
a0YRg00000fB6tkMAC,992.07
a0YRg00000fB9unMAC,25870
a0YRg00000fBH4LMAW,97029.1
a0YRg00000fBH4MMAW,260.89
a0YRg00000fBJseMAG,141626.3
a0YRg00000fBJsfMAG,28325.26
a0YRg00000fBJsgMAG,28325.26
a0YRg00000fBJshMAG,28325.26
a0YRg00000fBJsiMAG,28325.26
a0YRg00000fBJsjMAG,28325.26
a0YRg00000fBJskMAG,28325.26
a0YRg00000fBJslMAG,28325.26
a0YRg00000fBJsmMAG,27519.1
a0YRg00000fBQduMAG,141626.3
a0YRg00000fBQdvMAG,50422.22
a0YRg00000fBQpBMAW,23440
a0YRg00000fBQpCMAW,23440
a0YRg00000fBQpDMAW,23440
a0YRg00000fBQpEMAW,23440
a0YRg00000fBQpFMAW,23440
a0YRg00000fBQpGMAW,23440
a0YRg00000fBQpHMAW,30595.31
a0YRg00000fBTSDMA4,1004394
a0YRg00000fBdjMMAS,50000
a0YRg00000fBfOXMA0,22180
a0YRg00000fBfOYMA0,22180
a0YRg00000fBfOZMA0,22180
a0YRg00000fBfOaMAK,22180
a0YRg00000fBfObMAK,22180
a0YRg00000fBfOcMAK,22180
a0YRg00000fBfOdMAK,30595.31
a0YRg00000fBhLNMA0,45940
a0YRg00000fBhLOMA0,45940
a0YRg00000fBhLPMA0,45940
a0YRg00000fBhLQMA0,45940
a0YRg00000fBhLRMA0,45940
a0YRg00000fBhLSMA0,45940
a0YRg00000fBhLTMA0,30595.31
a0YRg00000fEd9zMAC,275393.67
a0YRg00000fEsvNMAS,10000
a0YRg00000fExdJMAS,14261
a0YRg00000fEzIXMA0,103026
a0YRg00000fEzKAMA0,85000
a0YRg00000fF04wMAC,107448.7
a0YRg00000fF20LMAS,19720
a0YRg00000fF20MMAS,19720
a0YRg00000fF20NMAS,19720
a0YRg00000fF20OMAS,19720
a0YRg00000fF20PMAS,19720
a0YRg00000fF20QMAS,19720
a0YRg00000fF20RMAS,30595.31
a0YRg00000fF4OkMAK,19480
a0YRg00000fF4OlMAK,19480
a0YRg00000fF4OmMAK,19480
a0YRg00000fF4OnMAK,19480
a0YRg00000fF4OoMAK,19480
a0YRg00000fF4OpMAK,19480
a0YRg00000fF4OqMAK,30595.31
a0YRg00000fF6WyMAK,37000
a0YRg00000fFCNqMAO,47140
a0YRg00000fFCNrMAO,47140
a0YRg00000fFCNsMAO,47140
a0YRg00000fFCNtMAO,47140
a0YRg00000fFCNuMAO,47140
a0YRg00000fFCNvMAO,47140
a0YRg00000fFCNwMAO,30595.31
a0YRg00000fFECkMAO,20200
a0YRg00000fFEClMAO,20200
a0YRg00000fFECmMAO,20200
a0YRg00000fFECnMAO,20200
a0YRg00000fFECoMAO,20200
a0YRg00000fFECpMAO,20200
a0YRg00000fFECqMAO,30595.31
a0YRg00000fFJE1MAO,120000
a0YRg00000fFJE2MAO,150000
a0YRg00000fFSpHMAW,23980
a0YRg00000fFSpIMAW,23980
a0YRg00000fFSpJMAW,23980
a0YRg00000fFSpKMAW,23980
a0YRg00000fFSpLMAW,23980
a0YRg00000fFSpMMAW,23980
a0YRg00000fFSpNMAW,30595.31
a0YRg00000fFVjxMAG,132000
a0YRg00000fFYbIMAW,18720
a0YRg00000fFYbJMAW,18720
a0YRg00000fFYbKMAW,18720
a0YRg00000fFYbLMAW,18720
a0YRg00000fFYbMMAW,18720
a0YRg00000fFYbNMAW,18720
a0YRg00000fFYbOMAW,30595.31
a0YRg00000fIMyXMAW,80050.64
a0YRg00000fIOlpMAG,26835
a0YRg00000fIP0LMAW,31900
a0YRg00000fIP0MMAW,31900
a0YRg00000fIP0NMAW,31900
a0YRg00000fIP0OMAW,31900
a0YRg00000fIP0PMAW,31900
a0YRg00000fIP0QMAW,31900
a0YRg00000fIP0RMAW,30595.31
a0YRg00000fIQPRMA4,21260
a0YRg00000fIQPSMA4,21260
a0YRg00000fIQPTMA4,42520
a0YRg00000fIQPUMA4,21260
a0YRg00000fIQPVMA4,21260
a0YRg00000fIQPWMA4,30595.31
a0YRg00000fIRi6MAG,47560
a0YRg00000fIRi7MAG,47560
a0YRg00000fIRi8MAG,95120
a0YRg00000fIRi9MAG,47560
a0YRg00000fIRiAMAW,47560
a0YRg00000fIRiBMAW,30595.31
a0YRg00000fKtSAMA0,3250
a0YRg00000fKyObMAK,3250
a0YRg00000fKyhzMAC,796641.44
a0YRg00000fLBAYMA4,28451.48
a0YRg00000fLPF8MAO,355908.8
a0YRg00000fLPF9MAO,145513.52
a0YRg00000fLPFAMA4,352997.94
a0YRg00000fLScqMAG,262500
a0YRg00000fLScrMAG,3250
a0YRg00000fLScsMAG,21250
a0YRg00000fLZWHMA4,259250
a0YRg00000fOJujMAG,14701.38
a0YRg00000fOcXcMAK,87000
a0YRg00000fSEbYMAW,349713.1
a0YRg00000fSEbZMAW,55453.33
a0YRg00000fSEbaMAG,82435.52
a0YRg00000fSG8jMAG,280919.5
a0YRg00000fSG8kMAG,115517.8
a0YRg00000fSIbtMAG,149731.26
a0YRg00000fSLt9MAG,197448.8
a0YRg00000fSLtAMAW,4081.65
a0YRg00000fSTp3MAG,180642.8
a0YRg00000fSTp4MAG,42639.76
a0YRg00000fSb59MAC,36000
a0YRg00000fSgRKMA0,98288
a0YRg00000fSgRLMA0,162403
a0YRg00000fSgfrMAC,33552
a0YRg00000fSijFMAS,84915.2
a0YRg00000fSlxLMAS,79563.76
a0YRg00000fWDXDMA4,82713.76
a0YRg00000fWLrJMAW,1100000
a0YRg00000fWVYwMAO,113224
a0YRg00000fWY3nMAG,95300
a0YRg00000fWY3oMAG,95300
a0YRg00000fWY3pMAG,93560
a0YRg00000fWhbiMAC,1939630
a0YRg00000fWjbyMAC,97039.5
a0YRg00000fWjbzMAC,4101
a0YRg00000fZtwWMAS,198909.4
a0YRg00000fa1R0MAI,37000
a0YRg00000faB5TMAU,43605.52
a0YRg00000faHkKMAU,37000
a0YRg00000fdRbpMAE,18500
a0YRg00000fdRdRMAU,37000
a0YRg00000fdUhlMAE,101078.8
a0YRg00000ffyewMAA,93884
a0YRg00000ffz6MMAQ,286738
a0YRg00000fgBfNMAU,1907953.68
a0YRg00000fgFUXMA2,36000
a0YRg00000fjcMTMAY,116194
a0YRg00000fjdX4MAI,198909.4
a0YRg00000fjeheMAA,95750
a0YRg00000fjg6mMAA,209265.22
a0YRg00000fk2ATMAY,135970
a0YRg00000fnD7sMAE,89298.8
a0YRg00000fnE8lMAE,179344.5
a0YRg00000fnTm3MAE,103127.5
a0YRg00000fnUyEMAU,107190.6
a0YRg00000fneJFMAY,13171.84
a0YRg00000fneJGMAY,35147.65
a0YRg00000fqkNKMAY,158315.2
a0YRg00000fqkn8MAA,90579.44
